Reference;Configuration;Price;Discount;Minimum Price ES;Minimum Price EN;Level 1;Level 2;Collection;Item name;Description;Configuration name;English name;English description;French name;French description;Italian name;Italian description;Portuguese name;Portuguese Description;Image name;assembly instructions;Stock;Date;EAN;Width;Height;depth;Dimension;Minimun Height;maximum height;Price in dollars;;Weight;Volume packaging ;"Sizes of carton No.1; width";"Sizes of carton No.1; height";"Sizes of carton No.1; depth";Packaging weight 1:;"Sizes of carton No.2; width";"Sizes of carton No.2; height";"Sizes of carton No.2; depth";Packaging weight 2:;"Sizes of carton No.3; width";"Sizes of carton No.3; height";"Sizes of carton No.4; depth";Packaging weight 3:;"Sizes of carton No.4; width";"Sizes of carton No.4; height";"Sizes of carton No.4; depth";Packaging weight 4:;Energy class:;IP;Electric class:;Power:;Voltage:;Frecuency:;Lumen:;Dimmable:;regulation;OUTPUT POWER;POWER INTENSITY;Colour temperature:;Average lifespan:;Power factor:;CRI;Lampholder bulb1;Quantity of light bulb1;bulbs included;Power bulb1;Voltage Bulb1;Frecuency Bulb1;Lumen bulb1;Colour temperature Bulb1;Averge lifespan bulb1;Power factor bulb1;CRI bulb1;Lampholder bulb2;Quantity of light bulb2;Power bulb2;Voltage Bulb2;Frecuency Bulb2;Lumen bulb2;Colour temperature Bulb2;Averge lifespan bulb2;Power factor bulb2;CRI bulb2;Material;Finish;Assembling time by customer:;"Sizes of the Shade/glass shade; width";"Sizes of the Shade/glass shade; height";"Sizes of the Shade/glass shade; depth";"Sizes of the Shade/glass shade; diameter";"Sizes of the canopy; width";"Sizes of the canopy; height";"Sizes of the canopy; depth";"Sizes of the canopy; depth";Cable colour;Size of the mirror plate,width:;Size of the mirror plate,high:;Width of the frame;Top thickness;Extendable table?;seat height:;seat width:;seat depth;back width:;back height;Material:;removable cover;adjustable;Only UK plug
541450;;798;0;1.277;1.397;1;1;Nova;LAMPARA 15L·NOVA·TRANSPARENTE;Lámpara de 15 luces realizada en metal acabado cromo. Espirales de cristal transparente. Regulación de altura por tensores.;;·NOVA· LAMP, 15 L., CLEAR;Lamp made of metal, chrome finish. Clear crystal spirals. Adjustable in height by tensors.;LAMPE 15L·NOVA·TRANSPARENTE.;Lampe en métal finition chrome. Spirales en verre transparent. Régulation de hauteur par tendeurs.;LAMP.SOSP. 15L.·NOVA· TRASPAR.;Lampada a sospensione in metallo cromato con spirali di cristallo trasparente. Regolabile in altezza mediante cavi tensori.;CANDEEIRO 15L ·NOVA· TRANSPAR.;Candeeiro realizado em metal acabamento crómio. Espirais de vidro transparente. Regulação de altura por tensores.;541450.jpg;54-1461_54-1450.pdf;12;02/03/2020;8,44E+12;0;80;0;80;100;160;384;0;14;0,61;78;79;78;6;85;31;49;9;0;0;0;0;0;0;0;0;A+;;Class 1;15x42W;110/220 V;50/60 Hz;8.250;;;0;0;0;0;0;0;G9;15;;6W;220 V;50 Hz;550;3.000;25.000;1;80;;0;;;;0;0;0;0;0;;;50;0;0;0;0;0;5;0;19;;0;0;0;0;;0;0;0;0;0;;;;No
541450D;;834;0;1.334;1.460;1;1;Nova;LAMP.15L·NOVA·TRANSPARENTE.DIMABLE;Lámpara de 15 luces realizada en metal acabado cromo. Espirales de cristal transparente. Regulación de altura por tensores.  DIMABLE. Incluye mando a distancia.;;·NOVA· LAMP, 15 L., CLEAR.DIMMABLE.;Lamp made of metal, chrome finish. Clear crystal spirals. Adjustable in height by tensors. DIMMABLE. Remote control included.;LAMPE 15L·NOVA·TRANSPARENTE.DIMMABLE.;Lampe en métal finition chrome. Spirales en verre transparent. Régulation de hauteur par tendeurs. DIMMABLE. Télécommande incluse.;LAMP.SOSP. 15L.·NOVA· TRASPAR.DIMMERABIL;Lampada a sospensione in metallo cromato con spirali di cristallo trasparente. Regolabile in altezza mediante cavi tensori. DIMMERABILE. Comprende il telecomando.;CANDEEIRO 15L ·NOVA· TRANSPAR.REGULÁVEL.;Candeeiro realizado em metal acabamento crómio. Espirais de vidro transparente. Regulação de altura por tensores. REGULÁVEL. Inclui comando à distancia.;541450D.jpg;541450D.pdf;1;22/03/2020;8,44E+12;0;80;0;80;0;0;0;0;14;0,61;78;79;78;6;85;31;49;9;0;0;0;0;0;0;0;0;A+;;Class 1;15x42W;220 V;50 Hz;7.050;SI;CONTROL RE;0;0;0;0;0;0;G9;15;;4.5W;220 V;50 Hz;470;3.000;25.000;1;80;;0;;;;0;0;0;0;0;Metal y cristal;Cromado y transparente;50;0;0;0;0;0;5;0;19;;0;0;0;0;;0;0;0;0;0;;;;No
541528;;87;0;139;152;1;4;Corinto;SOBREMESA ·CORINTO III· TRS.1L;Lámpara sobremesa de 1 luz realizada en metal cromado y cristal transparente.;;·CORINTO· CLEAR TABLE LAMP, 1L.;Table lamp made of chromed metal and clear glass.;LAMPE TABLE·CORINTO III·TRS.1L;Lampe table 1 lumière réalisée en métal chromé et verre transparent.;AB.-JOUR·CORINTO III·TRASP. 1L;Abat-jour a 1 luce, in metallo cromato e vetro trasparente.;SECRETÁRIA ·CORINTO III·TRS.1L;Candeeiro de secretária de 1 luz realizado em metal cromado e vidro transparente.;541528.jpg;;39;31/03/2020;8,44E+12;0;54;0;30;0;0;0;0;2,35;0,051;23;47;20;2;33;27;33;0;0;0;0;0;0;0;0;0;A+;;Class 2;60W;110/220 V;50/60 Hz;900;NO;;0;0;0;0;0;0;E27;1;;10W;110/220 V;50/60 Hz;900;3.000;30.000;1;80;;0;;;;0;0;0;0;0;;;0;0;22;0;30;0;0;0;0;;0;0;0;0;;0;0;0;0;0;;;;No
542013;;339;0;542;593;1;1;Nova;LAMPARA 8L·NOVA·TRANSPARENTE.;Lámpara de 8 luces realizada en metal acabado cromo. Espirales de cristal transparente. Regulación de altura por tensores.;;·NOVA· CLEAR LAMP 8L.;Lamp made of metal, chrome finish. Clear crystal spirals. Adjustable in height by tensors.;LAMPE 8L·NOVA·TRANSPARENTE.;Lampe en métal finition chrome. Spirales en verre transparent. Régulation de hauteur par tendeurs.;LAMP. SOSP. 8L.·NOVA· TRASPAR.;Lampada a sospensione in metallo cromato con spirali di cristallo trasparente. Regolabile in altezza mediante cavi tensori.;CANDEEIRO 8L·NOVA·TRANSPAR.;Candeeiro realizado em metal acabamento crómio. Espirais de vidro transparente. Regulação de altura por tensores.;542013.jpg;54-2013_54-2024.pdf;11;02/03/2020;8,44E+12;0;50;0;50;60;150;177;0;5,5;0,165;48;53;47;3;50;27;34;3;0;0;0;0;0;0;0;0;A+;;Class 1;8x42W;110/220 V;50/60 Hz;4.400;;;0;0;0;0;0;0;G9;8;;6W;220 V;50 Hz;550;3.000;25.000;1;80;;0;;;;0;0;0;0;0;Metal y cristal;Cromado y transparente;25;0;0;0;0;0;5;0;16;Transparente;0;0;0;0;;0;0;0;0;0;;;;No
542013D;;372;0;595;651;1;1;Nova;LAMP.8L·NOVA·TRANSPARENTE.DIMABLE;Lámpara de 8 luces realizada en metal acabado cromo. Espirales de cristal transparente. Regulación de altura por tensores. DIMABLE. Incluye mando a distancia.;;·NOVA· CLEAR LAMP 8L.DIMMABLE.;Lamp made of metal, chrome finish. Clear crystal spirals. Adjustable in height by tensors. DIMMABLE. Remote control included.;LAMPE 8L·NOVA·TRANSPARENTE.DIMMABLE;Lampe en métal finition chrome. Spirales en verre transparent. Régulation de hauteur par tendeurs. DIMMABLE. Télécommande incluse.;LAMP. SOSP. 8L.·NOVA· TRASPAR.DIMMERABIL;Lampada a sospensione in metallo cromato con spirali di cristallo trasparente. Regolabile in altezza mediante cavi tensori. DIMMERABILE. Comprende il telecomando.;CANDEEIRO 8L·NOVA·TRANSPAR.REGULÁVEL.;Candeeiro realizado em metal acabamento crómio. Espirais de vidro transparente. Regulação de altura por tensores. REGULÁVEL. Inclui comando à distancia.;542013D.jpg;542013D.pdf;0;22/03/2020;8,44E+12;0;50;0;50;60;150;0;0;5,5;0,165;48;53;47;3;50;27;34;3;0;0;0;0;0;0;0;0;A+;;Class 1;8x42W;220 V;50 Hz;3.760;SI;CONTROL RE;0;0;0;0;0;0;G9;8;;4.5W;220 V;50 Hz;470;3.000;25.000;1;80;;0;;;;0;0;0;0;0;Metal y cristal;Cromado y transparente;25;0;0;0;0;0;5;0;16;transparente;0;0;0;0;;0;0;0;0;0;;;;No
549221;;30;0;48;53;1;4;Swan;SOBREMESA LED ·SWAN· BLANCO;Lámpara sobremesa de estudio LED. Realizada en material plástico blanco brillo. Brazo flexible. Intensidad regulable con pulsador táctil. 5,5W LED. 550 lm. 4.000K.;;·SWAN· LED WHITE TABLE LAMP;LED desk table lamp. Made of glossy white plastic material. Flexible arm. Intensity adjustable by tactile switch. 5,5W LED. 550 lm. 4.000K.;LAMPE BASSE LED ·SWAN· BLANC;Lampe basse d'étude LED en matériau plastique blanc brillant. Bras flexible. Intensité réglable avec bouton-régulateur tactile. 5,5W LED. 550 lm. 4.000K.;LAMPADA LED DA STUDIO ·SWAN· BIANCO;Lampada LED da studio in plastica bianca lucida. Braccio flessibile e intensità regolabile mediante pulsante tattile. 5,5W LED. 550 lm. 4.000K.;SECRETÁRIA LED ·SWAN· BRANCO;Para secretária de estudo LED. Realizado em material plástico branco brilhante. Braço flexível. Intensidade regulável com botão tátil. 5,5W LED. 550 lm. 4.000K.;549221.jpg;;263;20/06/2020;8,44E+12;30;45;18;0;30;55;19;0;1,28;0,024;29;36;23;2;0;0;0;0;0;0;0;0;0;0;0;0;;;Class 3;5,5 W;11 V;50/60 Hz;550;SI;;4;0;4.000;25.000;0;0;;0;;;;;0;0;0;0;0;;0;;;;0;0;0;0;0;Plastico;Blanco;0;0;0;0;0;0;0;0;0;Negro;0;0;0;0;;0;0;0;0;0;;;;No
549221UK;;35;0;56;61;1;4;Swan;SOBREMESA LED ·SWAN· BLANCO;Lámpara sobremesa de estudio LED. Realizada en material plástico blanco brillo. Brazo flexible. Intensidad regulable con pulsador táctil. Clavija tipo G (Inglesa). 5,5W LED. 550 lm. 4.000K.;;·SWAN· LED WHITE TABLE LAMP;LED desk table lamp. Made of glossy white plastic material. Flexible arm. Intensity adjustable by tactile switch. Plug type G (UK). 5,5W LED. 550 lm. 4.000K.;;;;;;;549221UK.jpg;;268;20/06/2020;8,44E+12;30;45;18;0;0;0;0;0;1,28;0,024;29;36;23;2;0;0;0;0;0;0;0;0;0;0;0;0;;;Class 3;5,5 W;11 V;;550;SI;;0;0;4.000;25.000;0;0;;0;;;;;0;0;0;0;0;;0;;;;0;0;0;0;0;Plastico;Blanco;0;0;0;0;0;0;0;0;0;Negro;0;0;0;0;;0;0;0;0;0;;;;Sí
549234;;30;0;48;53;1;4;Swan;SOBREMESA LED ·SWAN· ROJO;Lámpara sobremesa de estudio LED. Realizada en material plástico rojo brillo. Brazo flexible. Intensidad regulable con pulsador táctil. 5,5W LED. 550 lm. 4.000K.;;·SWAN· LED RED TABLE LAMP;LED desk table lamp. Made of glossy red plastic material. Flexible arm. Intensity adjustable by tactile switch. 5,5W LED. 4000K. 550 Lumen.;LAMPE BASSE LED ·SWAN· NOIR;Lampe basse d'étude LED en matériau plastique noir brillant. Bras flexible. Intensité réglable avec bouton-régulateur tactile. 5,5W LED. 4000K. 550 Lumens.;LAMPADA  LED DA STUDIO ·SWAN· NERO;Lampada LED da studio in plastica nera lucida. Braccio flessibile e intensità regolabile mediante pulsante tattile. 5,5W LED. 4000K. 550 lumen.;SECRETÁRIA LED ·SWAN· PRETO;Para secretária de estudo LED. Realizado em material plástico vermelho brilhante. Braço flexível. Intensidade regulável com botão tátil. 5,5W LED. 4000K. 550 Lúmens.;549234.jpg;;109;20/06/2020;8,44E+12;30;45;18;0;30;55;20;0;1,28;0,024;29;36;23;2;0;0;0;0;0;0;0;0;0;0;0;0;;;Class 3;5,5 W;11 V;;550;SI;;4;0;4.000;25.000;0;0;;0;;;;;0;0;0;0;0;;0;;;;0;0;0;0;0;Plastico;Rojo mate y brillo;0;0;0;0;0;0;0;0;0;Negro;0;0;0;0;;0;0;0;0;0;;;;No
549234UK;;35;0;56;61;1;4;Swan;SOBREMESA LED ·SWAN· ROJO;Lámpara sobremesa de estudio LED. Realizada en material plástico rojo brillo. Brazo flexible. Intensidad regulable con pulsador táctil. Clavija tipo G (Inglesa). 5,5W LED. 550 lm. 4.000K.;;·SWAN· LED RED TABLE LAMP;LED desk table lamp. Made of glossy red plastic material. Flexible arm. Intensity adjustable by tactile switch. Plug type G (UK). 5,5W LED. 4000K. 550 Lumen.;;;;;;;549234UK.jpg;;116;20/06/2020;8,44E+12;30;45;18;0;0;0;0;0;1,28;0,019;28;33;21;2;0;0;0;0;0;0;0;0;0;0;0;0;;;Class 3;5,5 W;11 V;;550;SI;;4;0;4.000;25.000;0;0;;0;;;;;0;0;0;0;0;;0;;;;0;0;0;0;0;Plastico;Rojo mate y brillo;0;0;0;0;0;0;0;0;0;Negro;0;0;0;0;;0;0;0;0;0;;;;Sí
552097;;177;0;283;310;2;4;Glass II;CONSOLA ·GLASS II· PATA BLANCA;Consola realizada en cristal curvado transparente de 10 mm. Patas de madera lacada color blanco.;;·GLASS II· CONSOLE TABLE,WHITE LEG;Console table made of clear curved glass of 10 mm. Wooden legs lacquered in white colour.;CONSOLE ·GLASS II· PIED BLANC;Console réalisée en verre bombé transparent de 10 mm. Pieds en bois laqué de couleur blanche.;CONSOLE·GLASS II· GAMBA BIANCA;Console in vetro ricurvo trasparente da 10 mm. di spessore. Gambe di legno laccato in color bianco.;CONSOLA ·GLASS II· PÉ BRANCO;Consola realizada em vidro curvado transparente de 10 mm. Pés de madeira lacada cor branca.;552097.jpg;;29;;8,44E+12;120;75;40;0;0;0;79;0;27,4;0,129;130;22;45;31;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;0;;;0;0;0;0;0;0;;0;;;;;0;0;0;0;0;;0;;;;0;0;0;0;0;Cristal, madera, aluminio;Transparente, blanco;0;0;0;0;0;0;0;0;0;;0;0;0;0;;0;0;0;0;0;;;;No
552141;;177;0;283;310;2;3;Glass II;MESA CENTRO·GLASS II· PATA BL.;Mesa de centro realizada en cristal curvado transparente de 10 mm. Patas de madera lacada color blanco.;;·GLASS II· COFFEE TABLE, WHITE LEG;Coffee table made of clear curved glass of 10 mm. Wooden legs lacquered in white colour.;TABLE BASSE·GLASS II· PIED BL.;Table basse réalisée en verre bombé transparent de 10 mm. Pieds en bois laqué de couleur blanche.;TAV. SAL. ·GLASS II· GAMBA BCA;Tavolino da salotto in vetro ricurvo trasparente da 10 mm. di spessore. Gambe di legno laccato in color bianco.;MESA CENTRO·GLASS II· PÉ BR.;Mesa de centro realizada em vidro curvado transparente de 10 mm. Pés de madeira lacada cor branca.;552141.jpg;;17;20/06/2020;8,44E+12;110;45;55;0;0;0;77;0;35,6;0,151;119;22;58;40;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;0;;;0;0;0;0;0;0;;0;;;;;0;0;0;0;0;;0;;;;0;0;0;0;0;Cristal, madera, aluminio;Transparente, blanco;0;0;0;0;0;0;0;0;0;;0;0;0;10;;0;0;0;0;0;;;;No
552283;;147;0;235;257;2;3;Glass;MESAS NIDO ·GLASS· TRANSPTE.;Conjunto de tres mesas nido realizadas en cristal curvado de 10 mm, transparente. La mayor de cristal templado. Medidas: 42x42x42  36x36x38  30x30x36;;·GLASS· CLEAR NESTING TABLES;Set of three nesting tables made of clear curved glass of 10mm. The large one in tempered glass. Sizes: 42x42x42  36x36x38  30x30x36;TABLES GIGOGNES . GLASS.TRANSP;Ensemble de trois tables gigogne faites en verre courbe à 10 mm, transparent. La plus grande est en verre trempé. Mesures : 42x42x42  36x36x38  30x30x36;TAVOLINI NIDO ·GLASS· TRASP.;Set di 3 tavolini a nido, in vetro ricurvo trasparente da 10 mm., il più grande dei quali in vetro temperato. Misure: 42x42x42 36x36x38  30x30x36.;MESAS NINHO ·GLASS· TRANSPTE.;Conjunto de três mesas ninho realizadas em vidro curvado de 10 mm, transparente. A maior de vidro temperado. Medidas:42x42x42  36x36x38  30x30x36;552283.jpg;;23;06/03/2020;8,44E+12;42;42;42;0;0;0;82;0;30;0,113;50;47;48;35;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;0;;;0;0;0;0;0;0;;0;;;;;0;0;0;0;0;;0;;;;0;0;0;0;0;Cristal, cristal templado;Transparente;0;0;0;0;0;0;0;0;0;;0;0;0;0;;0;0;0;0;0;;;;No
552431;;198;0;317;347;2;4;Glass;CONSOLA ·GLASS· TRANSPARENTE;Consola realizada en cristal templado y curvado de 12 mm, transparente.;;·GLASS· CLEAR CONSOLE TABLE;Console table made of tempered clear curved glass of 12 mm.;CONSOLE. GLASS. TRANSP.;Console faite en cristal trempé et courbe de 12 mm, transparent.;CONSOLE ·GLASS· TRASPARENTE;Console in vetro ricurvo temperato e trasparente da 12 mm.;CONSOLA ·GLASS· TRANSPARENTE;Consola realizada em vidro temperado e curvado de 12 mm, transparente.;552431.jpg;;59;20/06/2020;8,44E+12;90;75;40;0;0;0;72;0;28;0,435;102;87;49;40;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;0;;;0;0;0;0;0;0;;0;;;;;0;0;0;0;0;;0;;;;0;0;0;0;0;Cristal templado;Transparente;0;0;0;0;0;0;0;0;0;;0;0;0;0;;0;0;0;0;0;;;;No
552522;;105;0;168;184;2;3;Glass;MESA AUX. ·GLASS· TRANSPTE.;Mesita con ruedas realizada en cristal curvado de 10 mm, transparente.;;·GLASS· CLEAR SIDE TABLE;Side table with wheels, made of clear curved glass of 10 mm.;TABLE AUX. GLASS. TRANSP.;Table à roues faite en verre courbe de 10 mm, transparent.;TAV. ·GLASS· TRASPARENTE;Tavolino a ruote in vetro ricurvo trasparente da 10 mm.;MESA AUX. ·GLASS· TRANSPTE.;Mesa com rodas realizada em vidro curvado de 10 mm, transparente.;552522.jpg;;36;06/03/2020;8,44E+12;42;54;38;0;0;0;50;0;15,6;0,159;52;61;50;20;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;0;;;0;0;0;0;0;0;;0;;;;;0;0;0;0;0;;0;;;;0;0;0;0;0;Cristal;Transparente;0;0;0;0;0;0;0;0;0;;0;0;0;0;;0;0;0;0;0;;;;No
552672;;108;0;173;189;2;3;Glass;MESA AUX.·GLASS· REDONDA;Mesita auxiliar redonda con ruedas, realizada en cristal templado curvado transparente, espesor 10 mm.;;·GLASS· ROUND SIDE TABLE;Round side table with wheels, made of tempered clear curved glass of 10 mm thickness.;TABLE BASSE·GLASS· RONDE;Table basse auxiliaire ronde à roues, en verre trempé courbe transparent, grosseur 10 mm.;TAV. AUS. ·GLASS· ROTONDO;Tavolino ausiliare rotondo a rotelle, in vetro trasparente con spessore di 10 mm., temperato e incurvato.;MESA AUX.·GLASS· REDONDA;Mesinha auxiliar redonda com rodas, em vidro temperado curvado transparente, espessura 10 mm.;552672.jpg;;50;29/05/2020;8,44E+12;45;60;47;0;0;0;45;0;12;0,164;49;62;54;22;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;0;;;0;0;0;0;0;0;;0;;;;;0;0;0;0;0;;0;;;;0;0;0;0;0;Cristal templado;Transparente;0;0;0;0;0;0;0;0;0;;0;0;0;0;;0;0;0;0;0;;;;No
552758;;27;0;43;47;1;4;Scoop;SOBREMESA LED ·SCOOP· BLANCO;Lámpara sobremesa de estudio LED, realizada en plástico color blanco brillo. Brazo flexible. Intensidad regulable con pulsador táctil. 7W LED. 570 lm. 4.000 K.;;·SCOOP· LED TABLE LAMP, WHITE;LED desk table lamp, made of plastic, glossy white colour. Flexible arm. Adjustable intensity by tactile switch. 7W LED. 570 lm. 4.000 K.;LAMPE TABLE LED ·SCOOP· BLANC;Lampe table d’étude LED, réalisée en plastique couleur blanc brillant. Bras flexible. Intensité réglable avec interrupteur tactile. 7W LED. 570 lm. 4.000 K.;LAMP.STUDIO LED ·SCOOP· BIANCO;Lampada da studio LED, in plastica bianca brillante. Braccio flessibile. Intensità di luce regolabile con pulsante. 7W LED. 570 lumen. 4.000 K.;SECRETÁRIA LED ·SCOOP· BRANCO;Candeeiro de secretária de estudo LED, realizado em plástico cor branca brilhante. Braço flexível. Intensidade regulável com botão tátil. 7W LED. 570 lm. 4 000K.;552758.jpg;;128;17/04/2020;8,44E+12;32;42;17;0;25;50;18;0;1,65;0,022;29;34;22;2;0;0;0;0;0;0;0;0;0;0;0;0;;;Class 3;7W;18 V;;570;;;0;0;4.000;25.000;0;0;;0;;;;;0;0;0;0;0;;0;;;;0;0;0;0;0;;;0;0;0;0;0;0;0;0;0;;0;0;0;0;;0;0;0;0;0;;;;No
552758UK;;27;0;43;47;1;4;Scoop;SOBREMESA LED ·SCOOP· BLANCO;Lámpara sobremesa de estudio LED, realizada en plástico color blanco brillo. Brazo flexible. Intensidad regulable con pulsador táctil. Clavija tipo G (Inglesa). 8W LED. 570 lm. 4.000 K.;;·SCOOP· LED TABLE LAMP, WHITE;LED desk table lamp, made of plastic, glossy white colour. Flexible arm. Adjustable intensity by tactile switch. Plug type G (UK). 8W LED. 570 lm. 4.000 K.;;;;;;;552758UK.jpg;;163;17/04/2020;8,44E+12;32;42;17;0;0;0;0;0;1,65;0,022;29;34;22;2;0;0;0;0;0;0;0;0;0;0;0;0;;;Class 3;7W;18 V;;570;;;0;0;4.000;25.000;0;0;;0;;;;;0;0;0;0;0;;0;;;;0;0;0;0;0;;;0;0;0;0;0;0;0;0;0;;0;0;0;0;;0;0;0;0;0;;;;Sí
552764;;27;0;43;47;1;4;Scoop;SOBREMESA LED ·SCOOP· NEGRO;Lámpara sobremesa de estudio LED, realizada en plástico color negro mate. Brazo flexible. Intensidad regulable con pulsador táctil.  7W LED. 570 lm. 4.000 K.;;·SCOOP· LED TABLE LAMP, BLACK;LED desk table lamp, made of plastic, matt black colour. Flexible arm. Adjustable intensity by tactile switch. 7W LED. 570 lm. 4.000 K.;LAMPE TABLE LED ·SCOOP· NOIR;Lampe table d’étude LED, réalisée en plastique couleur noir mat. Bras flexible. Intensité réglable avec interrupteur tactile.  7W LED. 570 lm. 4.000 K.;LAMP. STUDIO LED ·SCOOP· NERO;Lampada da studio LED, in plastica nera opaca. Braccio flessibile. Intensità di luce regolabile con pulsante. 7W LED. 570 lumen. 4.000 K.;SECRETÁRIA LED ·SCOOP· PRETO;Candeeiro de secretária de estudo LED, realizado em plástico cor preto mate. Braço flexível. Intensidade regulável com botão tátil.  7W LED. 570 lm. 4 000K.;552764.jpg;;225;20/06/2020;8,44E+12;32;42;17;0;25;50;18;0;1,65;0,022;29;34;22;2;0;0;0;0;0;0;0;0;0;0;0;0;;;Class 3;7W;18 V;50/60 Hz;570;;;0;0;4.000;25.000;0;0;;0;;;;;0;0;0;0;0;;0;;;;0;0;0;0;0;;;0;0;0;0;0;0;0;0;0;;0;0;0;0;;0;0;0;0;0;;;;No
552933;;99;0;158;173;2;3;Glass II;MESITA ·GLASS II· PATA BLANCA;Mesita realizada en cristal curvado transparente de 12 mm. Patas de madera lacada color blanco.;;·GLASS II·SIDE TABLE,WHITE LEG;Side table made of clear curved glass of 12 mm. Wooden legs lacquered in white colour.;TABLE BASSE·GLASS II·PIED BLAN;Table basse réalisée en verre transparent courbé de 12mm. Pieds en bois laqué en blanc.;TAVOLINO·GLASS II·GAMBA BIANCA;Tavolino in vetro trasparente ricurvo da 12 mm. Gambe in legno laccato in color bianco.;MESINHA ·GLASS II· PÉ BRANCO;Mesinha realizada em vidro transparente curvado de 12 mm. Pés de madeira lacada cor branca.;552933.jpg;;30;01/03/2020;8,44E+12;57;55;40;0;0;0;61;0;17,4;0,062;63;22;45;20;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;0;;;0;0;0;0;0;0;;0;;;;;0;0;0;0;0;;0;;;;0;0;0;0;0;Cristal, madera, aluminio;Transparente, blanco;0;0;0;0;0;0;0;0;0;;0;0;0;1;;0;0;0;0;0;;;;No
553095;;189;0;302;331;2;3;Glass III;MESA CENTRO ·GLASS III·;Mesa de centro realizada en cristal curvado transparente de 12 mm. Con revisteros inferiores.;;·GLASS III· COFFEE TABLE;Coffee table made of clear curved glass of 12 mm. With lower racks.;TABLE BASSE ·GLASS III·;Table basse réalisée en verre courbe transparent de 12 mm. Avec porte-revues partie inférieure.;TAVOLINO SALOTTO ·GLASS III·;Tavolino da salotto in vetro ricurvo trasparente da 12 mm. di spessore, con le gambe disegnate in modo da poter essere usate come portariviste.;MESA CENTRO ·GLASS III·;Mesa de centro realizada em vidro curvado transparente de 12 mm. Com porta-revistas inferiores.;553095.jpg;;16;29/05/2020;8,44E+12;110;40;55;0;0;0;83;0;36,2;0,331;117;48;59;41;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;0;;;0;0;0;0;0;0;;0;;;;;0;0;0;0;0;;0;;;;0;0;0;0;0;Cristal curvado;Transparente;0;0;0;0;0;0;0;0;0;;0;0;0;1;;0;0;0;0;0;;;;No
553106;;120;0;192;210;2;3;Glass III;MESA AUXILIAR ·GLASS III·;Mesita auxiliar realizada en cristal curvado transparente de 12 mm. Con revistero inferior.;;·GLASS III· SIDE TABLE;Side table made of clear curved glass of 12 mm. With lower rack.;TABLE AUXILIAIRE ·GLASS III·;Petite table auxiliaire réalisée en verre courbe transparent de 12 mm. Avec porte-revues partie inférieure.;TAVOLINO AUSILIARE ·GLASS III·;Tavolino ausiliare in vetro ricurvo trasparente da 12 mm. di spessore, con una gamba disegnata in modo da poter essere usata come portariviste.;MESA AUXILIAR ·GLASS III·;Mesinha auxiliar realizada em vidro curvado transparente de 12 mm. Com porta-revistas inferior.;553106.jpg;;19;29/05/2020;8,44E+12;50;50;50;0;0;0;59;0;23,21;0,175;55;55;58;29;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;0;;;0;0;0;0;0;0;;0;;;;;0;0;0;0;0;;0;;;;0;0;0;0;0;Cristal curvado;Transparente;0;0;0;0;0;0;0;0;0;;0;0;0;0;;0;0;0;0;0;;;;No
553218;;54;0;86;95;1;1;Alessa;LAMPARA 1L·ALESSA·CROMO Ø11;Lámpara de 1 luz, realizada en metal acabado cromo. Tulipa de cristal moldeado. Regulable en altura.;;·ALESSA· LAMP 1L. Ø11, CHROME;Lamp of 1 light, made of metal, chrome finish. Molded glass shade. Adjustable in length.;LAMPE 1L·ALESSA·CHROME Ø11;Lampe 1 lumière, réalisée en métal finition chrome. Tulipe en verre moulé. Réglable en hauteur.;L. SOSP. 1L ·ALESSA· CROMO Ø11;Lampada a sospensione a 1 luce, in metallo cromato, regolabile in altezza. Paralume in vetro sagomato.;CANDEEIRO 1L·ALESSA·CRÓMIO Ø11;Candeeiro de 1 luz realizado em metal acabamento crómio. Tulipa de vidro moldado. Regulável em altura.;553218.jpg;553218, 553229.pdf;64;20/06/2020;8,44E+12;0;18;0;11;30;120;24;0;1,48;0,012;35;20;17;2;0;0;0;0;0;0;0;0;0;0;0;0;A+;;Class 1;33W;220 V;50/60 Hz;550;;;0;0;0;0;0;0;G9;1;Sí;6W;220 V;50 Hz;550;3.000;25.000;1;80;;0;;;;0;0;0;0;0;Metal, cristal.;Cromado, transparente.;0;0;18;0;11;0;2;0;11;transparente;0;0;0;0;;0;0;0;0;0;;;;No
